Job Title,Company,Location,Job Link,Salary,Job Type,Posted Date,Vacancy,Description
SQA Engineer,AALOGICS,Karachi,https://pk.indeed.com/company/AALOGICS/jobs/Sqa-Engineer-6d3959451d37067d?fccid=ec1634468734467e&vjs=3,"Rs 40,000 - Rs 100,000 a month",Full-time,Posted 4 days ago,Hiring 1 candidate for this role,"AALOGICS (Pvt) Ltd. is looking for an SQA Engineer.
We are looking for a Mid Level Software Quality Assurance Engineer to join our team. In this role, you will be responsible to test the Quality of the software systems. You should have a keen eye for detail and excellent communication skills. Our ideal candidate will be responsible for conducting tests before product launches to ensure software runs smoothly and meets client needs, while being cost-effective.
Responsibilities
● Review requirements, specifications and technical design documents to provide timely and meaningful feedback
● Create detailed, comprehensive and well-structured test plans and test cases
● Perform thorough regression testing when bugs are resolved
● Develop and apply testing processes for new and existing products to meet client needs
● Liaise with internal teams (e.g., developers and product managers) to identify system requirements
● Stay up-to-date with new testing tools and test strategies
● Work in an Agile environment and adhere to all QA best practice
Requirements
● Proven work experience in software quality assurance
● Must have knowledge of Ecommerce business process
● Good to have knowledge of Marketplace business process
● Strong knowledge of software QA methodologies, tools and processes
● Good understanding of software development lifecycle (SDLC) and Software Testing in an Agile/Scrum framework.
● Self-starter with strong attention to detail
● Must be passionate about quality assurance
● Strong analytical skills, including the ability to ask questions, identify potential issues and suggest solutions
● Good knowledge of Agile and scrum development process
● 2-3 years of experience in Quality Assurance
AAlogics Offers amazing Benefits which include:
● Market Competitive Salary
● Bi-Annual Performance-Based Increments
● Monthly Performance-Based Bonus
● Leave Encashment
● Medical Benefits
● Paid Annual Leaves
● Referral Bonus
● Quick Loans
● Annual Company Dinner
● Extra Curricular Activities
- Only short listed candidates will be contacted.
- Location: Gulshan, Karachi.
Job Type: Full-time
Salary: Rs40,000.00 - Rs100,000.00 per month"
Assistant Engineer - Hydraulic,ASL,Karachi,https://pk.indeed.com/company/ASL/jobs/Assistant-Engineer-9047c1eb946cca7a?fccid=a743709abd9caf37&vjs=3,"Rs 45,000 - Rs 60,000 a month",Full-time,Posted 1 day ago,Hiring 2 candidates for this role,"- Responsible to handle breakdown, predictive and preventive maintenance for process and hydraulic equipment.- To carry out daily maintenance and preventive maintenance planning at specially process and utility area.- Daily basis handle and manage manpower with good communication skills.- To maintain documents like checklist, downtime sheets, RCA, daily reports etc.- Hands on working experience of hydraulic machineries and equipment.- Must be able to read hydraulic schematic drawings with instrumentations symbols details.- Must be able to do maintenance of all hydraulic equipment such as pumps, directional control valves, FCV, PSV, Hydraulic cylinders etc.- Knowledge of different seal kit sets material and their specific application.- Must be able to troubleshoot critical hydraulic faults.- Ability to maintain spare of equipment, man power handling and managing as well contractual team.- Handle and manage problems in following equipment cooling towers, heat exchangers, RO plants, DM plant, Air compressors, dryer etc- To maintain generators during his shift and if any major issue then inform to department in charge/ concern department as well.
Job Type: Full-time
Salary: Rs45,000.00 - Rs60,000.00 per month
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)

Application Question(s):

Your current salary ?
Do you have experience in maintenance of all hydraulic equipment ?

Education:

Bachelor's (Required)

Experience:

relevant: 2 years (Required)

Shift availability:

Day Shift (Required)
Night Shift (Required)
Overnight Shift (Required)
"
Site Engineer/ Supervisor,Zen Builders & Developers,Karachi,https://pk.indeed.com/company/Zen-Builders-&-Developers/jobs/Site-Engineer-0286ebe3eb0da983?fccid=e8bea63eb881ae74&vjs=3,"Rs 30,000 - Rs 50,000 a month",Fresher,Posted 30+ days ago,Hiring 1 candidate for this role,"We are looking a Engineer/Supervisor to visit all our construction site and supervise all the construction related work. Procurement of all the things needed at the site.
Job Types: Full-time, Part-time, Fresher
Salary: Rs30,000.00 - Rs50,000.00 per month
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)

Education:

Bachelor's (Preferred)

Experience:

Construction site and supervision: 3 years (Preferred)

License/Certification:

Engineer license (Preferred)

Shift availability:

Day Shift (Preferred)

Willingness to travel:

25% (Preferred)
"
Field Engineer for ATM Service,TouchPoint,Karachi,https://pk.indeed.com/company/Catalect/jobs/Field-Engineer-Atm-Service-f28c936a7d9cccc0?fccid=f46e60ced252a8b0&vjs=3,"Rs 40,000 - Rs 100,000 a month",Full-time,Posted 30+ days ago,Application response rate: 69%,"JOB DESCRIPTION
We are looking for young and dynamic individuals who have the passion for service excellence and are commited to making the difference.
* Manage to work in the field on customers location.
* Positive and responsible attitude with work ownership.
* Self motivated and flexible over assignments.
* Team player with problem solver attitude.
* Should be flexible to works for extended hours (whenever needed).
* Good Communication and interpersonal skills.
TECHNICAL SKILL SET REQUIRED
* Knowledge of electrical circuits, Mechanical hardware and softwares.
* Knowledge of Windows 7/10 software.
* Basic knowledge of trouble shooting for PC.
QUALIFICATIONS AND EXPERIENCE REQUIRED
* Diploma or Degree Holder BE, B.Tech or BS.
* Minimum 1 year of experience in relevant field
Job Type: Full-time
Salary: Rs40,000.00 - Rs100,000.00 per month
COVID-19 considerations:All candidates need to wear face mask
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)
"
Network Engineer,Asian Inspection Services Ltd,Karachi,https://pk.indeed.com/company/Asian-Inspection-Services-Ltd/jobs/Network-Engineer-dfca3ae895a400c5?fccid=470b92cbbf648cda&vjs=3,"Rs 80,000 a month",Full-time,Posted 30+ days ago,Hiring 1 candidate for this role,"Asian Inspection Services is seeking to hire an experienced Network Engineer to join our team in Karachi.
Location: Gulshan-e-Iqbal 10-A Karachi
Responsibilities:

Maintaining and administering computer networks and related computing environments including systems software, applications software, hardware, and configurations.
Performing disaster recovery operations and data backups when required.
Protecting data, software, and hardware by coordinating, planning, and implementing network security measures.
Troubleshooting, diagnosing, and resolving hardware, software, and other network and system problems.
Replacing faulty network hardware components when required.
Maintaining, configuring, and monitoring virus protection software and email applications.
Monitoring network performance to determine if adjustments need to be made.
Conferring with network users about solving existing system problems.
Operating master consoles to monitor the performance of networks and computer systems.
Coordinating computer network access and use.
Designing, configuring, and testing networking software, computer hardware, and operating system software.
Implement firewall (hard/soft)

Requirements:

Must have an experience of 3-4 years.
Bachelor degree in information technology related field of study with a network engineering focus.
Strong understanding of network infrastructure and network hardware.
Ability to think through problems and visualize solutions.
Ability to implement, administer, and troubleshoot network infrastructure devices, including wireless access points, firewall, routers, switches, controllers.
Knowledge of application transport and network infrastructure protocols.
Ability to create accurate network diagrams and documentation for design and planning network communication systems.
Provides specific detailed information for hardware and software selection.
Ability to quickly learn new or unfamiliar technology and products using documentation and internet resources.
Ability to work with all levels of staff within and outside of IT and outside the organization.
A self-starter able to work independently but comfortable working in a team environment.
Good analytical and problem-solving skills.
Dependable and flexible when necessary.
Network security experience.
LAN and WAN experience.
Knowledge of hard firewall / soft firewall.

Job Type: Full-time
Salary: Up to Rs80,000.00 per month"
Mid-Level SQA Engineer,DigiTrends Pvt. Ltd.,Karachi,https://pk.indeed.com/company/digitrends.pk/jobs/Mid-Level-Sqa-Engineer-a8e0d4359a102fc0?fccid=51378721123d90ba&vjs=3,,Full-time,Posted 3 days ago,Hiring 1 candidate for this role,"Digitrends is looking for Mid-Level SQA Engineer professionals with the energy and passion to join its team.
Requirements

Bs CS or software engineering
Sound knowledge of programming
Sound knowledge of Databases
Strong understanding of SQA fundamentals and software testing
Hands on knowledge of bug reporting and test cases execution
Professional experience of web and mobile application testing

Education: Bachelors
Experience: A minimum experience of 1-2 years as QA Engineer
Key Benefits

Working in a fast-paced tech start-up environment
Attractive salary and incentives for high-quality work
Flexible schedule
Health Insurance
Five Working Days
Provident Fund

Job Type: Full-time
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)
"
Technical Support Engineer,National Clearing Company of Pakistan,Karachi,https://pk.indeed.com/company/National-clearing-company-of-Pakistan-(NCCPL)/jobs/Technical-Support-Engineer-9f41fdefcb394847?fccid=fcd1ffc208456056&vjs=3,,Full-time,Posted 4 days ago,Hiring 2 candidates for this role,"NCCPL is looking for Technical Support Engineer.
REQUISITES:
Education: BS in Computer Science / BE in Computer Engineering / Telecommunication / Electronics degree from HEC recognized university.
Experience: At least 3 years of relevant experience.
Skills & Competencies:

Must be highly client oriented, focused and have flexibility to work in extended hours as necessary.
Hands on experience in Window based desktop support, installation, configuration, troubleshooting skills.
Strong ability to organize & prioritize and shall be multi-tasking in a fast-paced environment.
Ability to work under pressure and meet deadlines.
Good communication, decision making & problem-solving skills.
Shall be a strong Team Player.

Location: Karachi
Benefits & Compensation:
Remuneration package includes market competitive salary & other benefits as per Company policy.
Interested candidates meeting the above-mentioned criteria can share CVs at hr@nccpl.com.pk.
Kindly mention position “Technical Support Engineer” in the subject line.
Thank you!
NCCPL is an equal opportunity employer and we encourage differently abled people to apply for their relevant/suitable areas.
Job Type: Full-time
Education:

Bachelor's (Required)

Experience:

Technical Support/Desktop Support: 3 years (Preferred)
"
System Engineer,Connect Communications,Karachi,https://pk.indeed.com/company/Connect-Communications/jobs/System-Engineer-84df94f7784ecb0d?fccid=c9fc1ab1e04d9e81&vjs=3,"Rs 60,000 - Rs 80,000 a month",N/A,Posted 30+ days ago,Hiring 3 candidates for this role,"JOB DESCRIPTION
Designation: System Engineer
Gender: Male
Education Background: Minimum Bachelor’s Degree in computer science
Experience: Minimum 1 years working experience of Linux based Server with Scripting
Skill Set:
Troubleshooting specially for Server
· Deployment of VM and Linux based Servers.
· Handling of clients with TS skills.
· Hands on experience on Severs and Storage part replacement
· Maintain/Deploy VM Servers/Linux with automation.
· Understanding of TCP/IP Network over Cisco / Mikrotik.
· Understanding of Services running on Linux Server
Certification:
· VMware / Linux Certification ( optional )
Soft Skills:
· Technical, analytical, interpersonal and organization skills required
· Having flair to do management related activities
· Strong organizational skills and ability to multi-task in a small business environment
· Availability in response to needs of the customer for installation, maintenance and
· Equipment malfunctions
· Good Communication skills (Written & Verbal)
Job timings / Place of work:

Full Time (9 AM to 6 PM)
Onsite ( Karachi based )

Salary & Perks:
Company offers competitive attractive salary packages and a significant number of fringe benefits e.g., Provident Fund, comprehensive health insurance, life insurance, yearly performance-based increments etc.
Salary: Rs60,000.00 - Rs80,000.00 per month"
Senior Civil Engineer - Testing & Inspections,F&M (Pvt.) limited,Karachi,https://pk.indeed.com/company/F&M-(Pvt.)-limited/jobs/Senior-Civil-Engineer-5176984993aae0b8?fccid=95d1e9cd07e38749&vjs=3,"Rs 80,000 - Rs 100,000 a month",Full-time,Posted 1 day ago,Hiring 1 candidate for this role,"Qualification
BE (Civil)
Experience
5 years in Civil inspection & testing
Job Type: Full-time
Salary: Rs80,000.00 - Rs100,000.00 per month
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)

Application Deadline: 01/05/2023"
Civil Engineer,Javedan Corporation Limited,Karachi,https://pk.indeed.com/company/jcl/jobs/Civil-Engineer-65fc5d0f695254f1?fccid=fafb1a662b729b5d&vjs=3,,Full-time,Posted 9 days ago,Hiring 1 candidate for this role,"Job Description:

Reinforcement checked as per drawing.
Layout checked according to coordinator.
Form work/Shuttering work checked.
Preparation of plaster work.
Preparation of tile work.
Execution always as per specification and drawing.
Quality control.
Maintain Daily Program report and give memo (if required).
Manage offices documents.
Taking picture of Plots for submission / compotion.
Execute, Review designs, drawings, checked the quality and quantity as per sites. Solve the any issues regarding CIVIL construction.
Making monthly status of all Blocks.
Act as a main technical advisor for all the contractors working on Naya Nazimabad premise.
Responsible for all the bungalow’s construction quality.

Qualification:
Civil Engineer
Job Type: Full-time"
SQA Engineer,Webx Ecommerce,Karachi,https://pk.indeed.com/company/Webx-Ecommerce/jobs/Sqa-Engineer-da8abe4c170e24ae?fccid=46d4edac14bb0f69&vjs=3,"Rs 80,000 a month",Full-time,Posted 30+ days ago,On-going need to fill this role,"Job Description:
-Reviewing quality specifications and technical design documents to provide timely and meaningful feedback.
-Security testing (experience with various tools and techniques)
-Write test cases based on business requirements,
-Testing of Web and Mobile Apps.
-Execute test cases and SQA process improvement,
-SQA Lifecycle implementation for the project
Requirements:
Previous work experience as a Quality Engineer or similar role
In-depth understanding of technical documentation
Good analytical skills
Additional certification in Quality Assurance is a plus.
BS in Computer Science.
Job Type: Full-time
Salary: From Rs80,000.00 per month
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)
"
Customer Support Engineer,TouchPoint,Karachi,https://pk.indeed.com/company/Catalect/jobs/Customer-Support-Engineer-103d9e4fb9b0a5d7?fccid=f46e60ced252a8b0&vjs=3,"Rs 40,000 - Rs 100,000 a month",Full-time,Posted 30+ days ago,Application response rate: 69%,"JOB DESCRIPTION
We are looking for young and dynamic individuals who have the passion for service excellence and are commited to making the difference.
* Manage to work in the field on customers location.
* Positive and responsible attitude with work ownership.
* Self motivated and flexible over assignments.
* Team player with problem solver attitude.
* Should be flexible to works for extended hours (whenever needed).
* Good Communication and interpersonal skills.
TECHNICAL SKILL SET REQUIRED
* Knowledge of electrical circuits, Mechanical hardware and softwares.
* Knowledge of Windows 7/10 software.
* Basic knowledge of trouble shooting for PC.
QUALIFICATIONS AND EXPERIENCE REQUIRED
* Diploma or Degree Holder BE, B.Tech or BS.
* Minimum 1 year of experience in relevant field
Job Type: Full-time
Salary: Rs40,000.00 - Rs100,000.00 per month
COVID-19 considerations:All candidates need to wear face mask."
Process Engineer,Procter & Gamble,Karachi,https://pk.indeed.com/rc/clk?jk=251ed1efde849ccf&fccid=2da0dedf6df97194&vjs=3,,Full-time,Posted 30+ days ago,,"


Are you ready to unleash your technical creativity? Innovation is the driving force behind everything we do at P&G. Across the world, you will find thousands of scientists, engineers and developers working in manufacturing plants, innovation centers and distribution facilities. You’ll be in the ideal place to work on ground-breaking improvements related to the manufacturing and processing of our leading products with smart, connected technologies driving the 4th industrial revolution. Our aim is to ignite your potential and equip you to enhance the capability, safety, and productivity of all our systems while reducing cost and boosting sustainability. Your role as a process engineer: you will typically start as a technical engineer working with a broad range of processing equipment with specific responsibilities from day 1 on a key project that will involve the following· design and evaluate technical options for achieving business objectives· study technical feasibility using high end computer modelling and simulation.· lead economic evaluations and consultations with manufacturing, research & development and other contributing groups.· design, develop and procure new processing equipment.· develop and conduct acceptance tests on equipment purchased from vendors.· lead new equipment commissioning in the production plants and train the production teams.· solve equipment problems working closely with production staff on new or existing operations. Your first assignment gives you the chance to contribute with your engineering skills to the business from day 1, while developing your leadership skills. You have clear responsibilities that stretch your technical abilities. You will work in professional and entrepreneurial multi-functional teams while receiving valuable mentoring as well as functional and corporate trainings. Your Role as a Process Engineer: You will typically start as a Technical Engineer working with a broad range of processing equipment with specific responsibilities from day 1 on a key project that will involve the following working closely with production staff on new or existing operations. Design and evaluate technical options for achieving business objectives Study technical feasibility using high end computer modelling and simulation. Lead economic evaluations and consultations with Manufacturing, Research & Development and other contributing groups. Design, develop and procure new processing equipment. Develop and conduct acceptance tests on equipment purchased from vendors. Lead new equipment commissioning in the production plants and train the production teams. Solve equipment problems A wide range of CHALLENGING ASSIGNMENTS in one of the most influential companies in the world. We don’t just offer a job; we offer a career with varying assignments and lots of development opportunities an opportunity for you to develop and deliver STATE-OF-THE-ART TECHNOLOGIES supported by multi-million capitalinvestments TRAVEL OPPORTUNITIES to the project locations to see your design come to life CONTINUOUS COACHING – you will work with passionate people and receive both formal training as well as day-to-day mentoring from your coach and manager DYNAMIC AND RESPECTFUL INTERNATIONAL WORK ENVIRONMENT – employees are at the core, we value every individual and encourage initiatives, promoting agility and work/life balance COMPETITIVE COMPENSATION PACKAGE –in line with your qualifications and experience. WHAT WE OFFER: Your first assignment gives you the chance to contribute with your engineering skills to the business from day 1, while developing your leadership skills. You have clear responsibilities that stretch your technical abilities. You will work in professional and entrepreneurial multi-functional teams while receiving valuable mentoring as well as functional and corporate trainings.


 Qualifications 


Recent Graduate in one of the following engineering majors: Mechanical, Electrical, Electronics, Industrial, Mechatronics or any relevant engineering degree with 1 – 4 years of relevant experience (preferred).
 In addition to good knowledge of English, we also look for skills such as technical curiosity, creativity, innovation, initiative, communication, leadership and the ability to work with others.



  Job locations: 
  
Karachi, Sindh, Pakistan Job Type: 
  Full time Job categories: 
  Manufacturing Req No: 
  R000057190

"
Network Engineer (I.T Department),Blue HR Services,Karachi,https://pk.indeed.com/company/Blue-HR-Services/jobs/Network-Engineer-4a190f1b9ad66098?fccid=71680212bc8feb5a&vjs=3,"Rs 60,000 - Rs 70,000 a month",Full-time,Posted 30+ days ago,Hiring 1 candidate for this role,"Looking for Network Engineer for FMCG company.
Education: Computer Science Graduate. CCNA certification is must. MCSE will be considered as additional qualification.
Gender: Male Age:<35 Salary Range: 60k to 70k
Experience: Minimum 2 years relevant experience
Job Type: Full-time
Salary: Rs60,000.00 - Rs70,000.00 per month
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)
"
